Order_ID,Product_ID,User_ID,Order_Date,Return_Date,Product_Category,Product_Price,Order_Quantity,Return_Reason,Return_Status,Days_to_Return,User_Age,User_Gender,User_Location,Payment_Method,Shipping_Method,Discount_Applied,Return_Quantity,Return_Rate,Is_Returned,Discount_Ratio
ORD00000158,PROD00000158,USER00000158,2023-07-08,,Low,24.41,5,,Not Returned,,69,Male,City4,Credit Card,Next-Day,22.26,,,0,4.559606718557968
ORD00000159,PROD00000159,USER00000159,2023-09-15,2024-08-25,Medium,217.79,4,Defective,Returned,345,40,Male,City62,PayPal,Express,34.27,4,1.0,1,0.6294136553560771
ORD00000160,PROD00000160,USER00000160,2023-11-04,2024-09-28,High,434.66,2,Not as described,Returned,329,19,Female,City81,Debit Card,Standard,49.39,2,1.0,1,0.22725808678047207
ORD00000161,PROD00000161,USER00000161,2024-04-30,,Low,32.48,2,,Not Returned,,57,Female,City47,Gift Card,Standard,9.27,,,0,0.5708128078817735
ORD00000162,PROD00000162,USER00000162,2024-07-06,2023-03-18,Medium,231.11,5,Changed mind,Returned,-476,40,Female,City6,Credit Card,Next-Day,21.38,5,1.0,1,0.46255030072259956
ORD00000163,PROD00000163,USER00000163,2023-04-27,2024-09-14,Medium,291.43,4,Defective,Returned,506,22,Male,City73,PayPal,Express,8.13,4,1.0,1,0.11158768829564562
ORD00000164,PROD00000164,USER00000164,2024-06-02,2024-10-02,Medium,128.65,1,Changed mind,Returned,122,37,Female,City62,Debit Card,Next-Day,1.9,1,1.0,1,0.014768752429071122
ORD00000165,PROD00000165,USER00000165,2023-10-01,2024-08-01,High,396.48,5,Wrong item,Returned,305,69,Male,City36,Debit Card,Express,39.19,5,1.0,1,0.49422417271993535
ORD00000166,PROD00000166,USER00000166,2023-03-14,,High,300.03,1,,Not Returned,,42,Male,City90,Credit Card,Next-Day,46.37,,,0,0.15455121154551213
ORD00000167,PROD00000167,USER00000167,2024-11-16,2023-11-30,High,324.85,5,Defective,Returned,-352,51,Female,City66,Debit Card,Express,20.53,5,1.0,1,0.31599199630598734
ORD00000168,PROD00000168,USER00000168,2023-09-01,,High,443.71,3,,Not Returned,,19,Female,City96,Credit Card,Express,46.28,,,0,0.31290707894796155
ORD00000169,PROD00000169,USER00000169,2024-03-19,2023-06-06,High,458.16,5,Defective,Returned,-287,24,Female,City58,PayPal,Express,5.2,5,1.0,1,0.05674873406670159
ORD00000170,PROD00000170,USER00000170,2023-12-01,2024-05-09,Medium,118.2,5,Changed mind,Returned,160,32,Male,City93,Gift Card,Standard,43.34,5,1.0,1,1.8333333333333335
ORD00000171,PROD00000171,USER00000171,2023-12-17,2024-07-02,Medium,138.23,2,Wrong item,Returned,198,28,Female,City95,PayPal,Express,42.31,2,1.0,1,0.6121681255877885
ORD00000172,PROD00000172,USER00000172,2024-08-26,2024-11-14,Low,47.05,3,Not as described,Returned,80,43,Female,City29,Gift Card,Express,45.62,3,1.0,1,2.9088204038257173
ORD00000173,PROD00000173,USER00000173,2023-06-05,2024-09-28,Low,9.03,5,Not as described,Returned,481,39,Male,City35,Credit Card,Standard,37.1,5,1.0,1,20.54263565891473
ORD00000174,PROD00000174,USER00000174,2024-02-25,,Medium,143.73,2,,Not Returned,,49,Female,City21,PayPal,Next-Day,7.07,,,0,0.0983789048911153
ORD00000175,PROD00000175,USER00000175,2024-09-10,2024-01-24,High,381.39,1,Changed mind,Returned,-230,24,Female,City75,Debit Card,Next-Day,45.86,1,1.0,1,0.1202443692807887
ORD00000176,PROD00000176,USER00000176,2024-08-26,,Medium,140.05,5,,Not Returned,,67,Female,City73,PayPal,Next-Day,22.06,,,0,0.7875758657622277
ORD00000177,PROD00000177,USER00000177,2024-07-18,,High,326.97,4,,Not Returned,,26,Female,City61,PayPal,Next-Day,17.41,,,0,0.2129859008471725
ORD00000178,PROD00000178,USER00000178,2023-04-05,,Medium,130.9,2,,Not Returned,,59,Male,City71,Gift Card,Express,14.17,,,0,0.21650114591291061
ORD00000179,PROD00000179,USER00000179,2024-01-12,2023-01-04,Low,80.81,5,Not as described,Returned,-373,61,Male,City23,Gift Card,Standard,30.75,5,1.0,1,1.902611062987254
ORD00000180,PROD00000180,USER00000180,2023-05-20,,Medium,233.21,1,,Not Returned,,54,Female,City39,Debit Card,Standard,2.79,,,0,0.011963466403670511
ORD00000181,PROD00000181,USER00000181,2024-09-22,2023-10-05,Medium,244.32,5,Not as described,Returned,-353,56,Female,City40,PayPal,Standard,27.21,5,1.0,1,0.556851669941061
ORD00000182,PROD00000182,USER00000182,2023-10-31,2024-09-25,Low,69.89,4,Wrong item,Returned,330,41,Male,City27,Credit Card,Express,32.4,4,1.0,1,1.8543425382744312
ORD00000183,PROD00000183,USER00000183,2023-03-31,2023-10-26,High,340.06,3,Not as described,Returned,209,56,Female,City92,Credit Card,Next-Day,27.27,3,1.0,1,0.24057519261306826
ORD00000184,PROD00000184,USER00000184,2023-11-17,2023-06-17,Medium,191.81,4,Changed mind,Returned,-153,34,Female,City79,Debit Card,Express,7.94,4,1.0,1,0.16558052239195037
ORD00000185,PROD00000185,USER00000185,2023-12-20,,High,488.64,4,,Not Returned,,25,Male,City100,Gift Card,Standard,17.8,,,0,0.14571054354944335
ORD00000186,PROD00000186,USER00000186,2024-05-31,2023-04-26,High,360.81,3,Wrong item,Returned,-401,61,Male,City10,PayPal,Next-Day,49.0,3,1.0,1,0.40741664588010307
ORD00000187,PROD00000187,USER00000187,2024-09-10,2024-03-09,Medium,142.79,1,Not as described,Returned,-185,56,Male,City6,PayPal,Next-Day,19.22,1,1.0,1,0.1346032635338609
ORD00000188,PROD00000188,USER00000188,2023-07-26,2024-03-24,High,356.89,2,Defective,Returned,242,36,Female,City33,Debit Card,Standard,32.57,2,1.0,1,0.18252122502731935
ORD00000189,PROD00000189,USER00000189,2024-10-08,,High,406.41,1,,Not Returned,,36,Male,City66,Debit Card,Express,49.99,,,0,0.12300386309391993
ORD00000190,PROD00000190,USER00000190,2023-02-22,,Low,55.35,3,,Not Returned,,62,Female,City45,Debit Card,Express,30.11,,,0,1.6319783197831976
ORD00000191,PROD00000191,USER00000191,2023-12-08,2023-04-02,High,323.29,1,Not as described,Returned,-250,55,Male,City61,Gift Card,Express,40.46,1,1.0,1,0.12515079340530175
ORD00000192,PROD00000192,USER00000192,2024-09-23,,Medium,178.98,4,,Not Returned,,27,Male,City43,Credit Card,Next-Day,21.41,,,0,0.4784892166722539
ORD00000193,PROD00000193,USER00000193,2024-04-06,,High,482.75,3,,Not Returned,,32,Female,City40,Credit Card,Standard,42.34,,,0,0.263117555670637
ORD00000194,PROD00000194,USER00000194,2024-01-08,2023-05-10,Medium,136.22,2,Wrong item,Returned,-243,20,Female,City4,Credit Card,Express,25.96,2,1.0,1,0.38114814271032155
ORD00000195,PROD00000195,USER00000195,2023-07-14,,Medium,182.01,4,,Not Returned,,24,Male,City14,PayPal,Next-Day,27.82,,,0,0.6113949782978958
ORD00000196,PROD00000196,USER00000196,2024-04-10,2023-05-26,Low,6.5,5,Wrong item,Returned,-320,51,Male,City74,Credit Card,Express,23.83,5,1.0,1,18.33076923076923
ORD00000197,PROD00000197,USER00000197,2023-01-28,,Medium,124.46,4,,Not Returned,,63,Male,City69,Debit Card,Standard,49.97,,,0,1.6059778242005465
ORD00000198,PROD00000198,USER00000198,2024-02-08,,Low,13.04,5,,Not Returned,,44,Female,City32,Credit Card,Next-Day,32.34,,,0,12.400306748466258
ORD00000199,PROD00000199,USER00000199,2023-06-04,,Medium,252.78,1,,Not Returned,,45,Male,City6,Gift Card,Standard,18.98,,,0,0.07508505419732574
ORD00000200,PROD00000200,USER00000200,2024-06-24,,Low,82.57,5,,Not Returned,,62,Female,City75,Credit Card,Next-Day,44.8,,,0,2.7128497032820635
ORD00000201,PROD00000201,USER00000201,2023-06-05,,Low,47.64,1,,Not Returned,,19,Male,City93,Gift Card,Next-Day,33.04,,,0,0.6935348446683459
ORD00000202,PROD00000202,USER00000202,2024-10-10,,High,323.61,2,,Not Returned,,33,Female,City21,Credit Card,Express,9.07,,,0,0.05605512808627669
ORD00000203,PROD00000203,USER00000203,2024-04-14,,High,325.87,4,,Not Returned,,60,Male,City26,Credit Card,Express,27.15,,,0,0.333261730137785
ORD00000204,PROD00000204,USER00000204,2023-04-25,2024-06-19,High,362.81,5,Not as described,Returned,421,37,Male,City12,Gift Card,Express,21.11,5,1.0,1,0.29092362393539317
ORD00000205,PROD00000205,USER00000205,2024-12-28,,High,317.9,4,,Not Returned,,68,Male,City98,Credit Card,Next-Day,29.84,,,0,0.37546398238439765
ORD00000206,PROD00000206,USER00000206,2024-08-27,,High,419.62,1,,Not Returned,,19,Male,City93,PayPal,Standard,40.75,,,0,0.09711167246556408
ORD00000207,PROD00000207,USER00000207,2024-08-29,,Medium,279.06,5,,Not Returned,,54,Male,City43,Debit Card,Express,42.67,,,0,0.7645309252490504
ORD00000208,PROD00000208,USER00000208,2023-11-27,,High,435.0,3,,Not Returned,,64,Male,City100,Debit Card,Standard,8.42,,,0,0.05806896551724138
ORD00000209,PROD00000209,USER00000209,2024-07-20,2023-10-22,High,358.69,5,Wrong item,Returned,-272,68,Female,City37,Gift Card,Standard,49.22,5,1.0,1,0.6861077810923082
ORD00000210,PROD00000210,USER00000210,2023-06-22,,High,321.88,1,,Not Returned,,60,Female,City70,Credit Card,Express,13.48,,,0,0.04187896110351684
ORD00000211,PROD00000211,USER00000211,2023-12-11,2023-02-11,Medium,198.21,2,Not as described,Returned,-303,67,Female,City59,Debit Card,Next-Day,47.3,2,1.0,1,0.4772715806467887
ORD00000212,PROD00000212,USER00000212,2024-10-13,2023-10-25,Low,54.72,5,Not as described,Returned,-354,69,Male,City2,Debit Card,Next-Day,7.16,5,1.0,1,0.6542397660818713
ORD00000213,PROD00000213,USER00000213,2023-11-07,2024-05-19,High,488.4,3,Not as described,Returned,194,51,Female,City90,Debit Card,Standard,19.88,3,1.0,1,0.12211302211302211
ORD00000214,PROD00000214,USER00000214,2023-07-25,2024-02-14,Medium,270.92,1,Defective,Returned,204,36,Female,City27,PayPal,Standard,19.62,1,1.0,1,0.07241990255425956
ORD00000215,PROD00000215,USER00000215,2024-11-24,,High,465.76,1,,Not Returned,,66,Female,City66,Credit Card,Next-Day,22.73,,,0,0.048801958090003435
ORD00000216,PROD00000216,USER00000216,2023-02-13,,Medium,102.7,1,,Not Returned,,53,Male,City25,PayPal,Next-Day,35.21,,,0,0.34284323271665046
ORD00000217,PROD00000217,USER00000217,2024-05-20,,High,489.62,1,,Not Returned,,61,Female,City95,PayPal,Next-Day,32.34,,,0,0.06605122339773703
ORD00000218,PROD00000218,USER00000218,2023-11-22,,Medium,221.05,2,,Not Returned,,29,Female,City21,PayPal,Express,18.29,,,0,0.16548292241574303
ORD00000219,PROD00000219,USER00000219,2024-12-14,2024-03-28,High,393.44,3,Not as described,Returned,-261,52,Male,City7,Gift Card,Standard,33.6,3,1.0,1,0.25620170801138675
ORD00000220,PROD00000220,USER00000220,2023-11-09,2023-11-22,Medium,128.35,3,Not as described,Returned,13,37,Male,City64,Gift Card,Standard,15.47,3,1.0,1,0.36158940397350997
ORD00000221,PROD00000221,USER00000221,2023-04-19,2023-12-03,Medium,144.86,4,Changed mind,Returned,228,64,Male,City22,Debit Card,Next-Day,7.51,4,1.0,1,0.20737263564821204
ORD00000222,PROD00000222,USER00000222,2024-01-22,,Medium,179.56,2,,Not Returned,,28,Female,City48,Credit Card,Express,45.92,,,0,0.5114724883047449
ORD00000223,PROD00000223,USER00000223,2023-06-09,2024-05-29,High,409.65,2,Not as described,Returned,355,64,Male,City23,Credit Card,Express,43.1,2,1.0,1,0.2104235322836568
ORD00000224,PROD00000224,USER00000224,2023-03-31,2023-04-13,Medium,170.03,3,Defective,Returned,13,21,Male,City74,PayPal,Standard,23.19,3,1.0,1,0.4091630888666706
ORD00000225,PROD00000225,USER00000225,2023-11-06,,High,367.8,5,,Not Returned,,61,Male,City78,Gift Card,Standard,21.98,,,0,0.2988036976617727
ORD00000226,PROD00000226,USER00000226,2023-07-14,,Medium,143.01,4,,Not Returned,,50,Male,City7,PayPal,Standard,46.55,,,0,1.3020068526676456
ORD00000227,PROD00000227,USER00000227,2023-09-25,2024-02-09,Medium,277.15,1,Wrong item,Returned,137,67,Male,City93,Credit Card,Next-Day,46.01,1,1.0,1,0.16601118527872993
ORD00000228,PROD00000228,USER00000228,2023-10-02,,Medium,261.91,3,,Not Returned,,65,Male,City70,Credit Card,Standard,48.16,,,0,0.5516398762933831
ORD00000229,PROD00000229,USER00000229,2023-06-06,2024-02-14,High,427.99,2,Defective,Returned,253,62,Male,City35,Debit Card,Next-Day,15.63,2,1.0,1,0.07303908969835744
ORD00000230,PROD00000230,USER00000230,2023-05-12,2024-06-08,Medium,130.63,1,Defective,Returned,393,40,Female,City53,Gift Card,Next-Day,12.37,1,1.0,1,0.09469493990660645
ORD00000231,PROD00000231,USER00000231,2023-11-02,,Medium,185.67,5,,Not Returned,,33,Male,City36,PayPal,Standard,14.27,,,0,0.38428394463295096
ORD00000232,PROD00000232,USER00000232,2024-09-07,2024-06-25,High,345.5,5,Defective,Returned,-74,56,Male,City58,Gift Card,Standard,23.75,5,1.0,1,0.34370477568740954
ORD00000233,PROD00000233,USER00000233,2023-04-14,,High,427.1,4,,Not Returned,,44,Male,City1,Debit Card,Express,8.08,,,0,0.0756731444626551
ORD00000234,PROD00000234,USER00000234,2023-01-06,,Low,54.41,2,,Not Returned,,61,Male,City80,Debit Card,Express,22.8,,,0,0.8380812350670833
ORD00000235,PROD00000235,USER00000235,2023-10-06,,Medium,273.54,1,,Not Returned,,22,Female,City79,PayPal,Next-Day,12.52,,,0,0.045770271258316876
ORD00000236,PROD00000236,USER00000236,2023-10-25,2023-07-21,High,329.59,4,Changed mind,Returned,-96,41,Male,City22,PayPal,Standard,8.74,4,1.0,1,0.10607117934403351
ORD00000237,PROD00000237,USER00000237,2023-12-10,2024-02-12,High,359.73,5,Wrong item,Returned,64,50,Female,City84,PayPal,Standard,11.7,5,1.0,1,0.16262196647485613
ORD00000238,PROD00000238,USER00000238,2024-06-17,2024-08-22,High,378.25,5,Changed mind,Returned,66,27,Male,City73,Debit Card,Standard,23.41,5,1.0,1,0.30945142101784534
ORD00000239,PROD00000239,USER00000239,2024-10-03,,Medium,150.56,5,,Not Returned,,50,Male,City82,Gift Card,Standard,4.04,,,0,0.13416578108395324
ORD00000240,PROD00000240,USER00000240,2023-12-14,,Medium,291.63,1,,Not Returned,,53,Male,City89,Gift Card,Express,13.87,,,0,0.047560264718993245
ORD00000241,PROD00000241,USER00000241,2023-03-11,2024-04-30,Medium,151.4,1,Changed mind,Returned,416,24,Male,City14,Debit Card,Express,39.16,1,1.0,1,0.25865257595772784
ORD00000242,PROD00000242,USER00000242,2024-02-22,2023-03-10,Low,89.8,5,Wrong item,Returned,-349,43,Female,City28,PayPal,Standard,7.86,5,1.0,1,0.43763919821826286
ORD00000243,PROD00000243,USER00000243,2024-01-26,2023-02-05,Medium,246.71,3,Not as described,Returned,-355,18,Male,City47,Gift Card,Standard,1.18,3,1.0,1,0.014348830610838637
ORD00000244,PROD00000244,USER00000244,2024-08-13,2023-06-14,Medium,150.75,2,Changed mind,Returned,-426,24,Female,City29,Debit Card,Express,25.88,2,1.0,1,0.34334991708126034
ORD00000245,PROD00000245,USER00000245,2023-07-17,,High,478.53,1,,Not Returned,,64,Female,City82,Credit Card,Standard,32.12,,,0,0.06712222849142165
ORD00000246,PROD00000246,USER00000246,2024-02-23,,Low,72.07,3,,Not Returned,,67,Female,City13,Debit Card,Next-Day,39.03,,,0,1.6246704592757046
ORD00000247,PROD00000247,USER00000247,2024-08-09,2024-09-04,High,331.08,3,Defective,Returned,26,65,Male,City58,Gift Card,Next-Day,33.08,3,1.0,1,0.2997462848858282
ORD00000248,PROD00000248,USER00000248,2023-06-19,2024-09-05,Low,27.39,3,Changed mind,Returned,444,56,Female,City99,Debit Card,Express,42.79,3,1.0,1,4.686746987951807
ORD00000249,PROD00000249,USER00000249,2023-02-25,2024-12-24,High,341.03,4,Defective,Returned,668,69,Female,City62,Gift Card,Express,2.42,4,1.0,1,0.02838459959534352
ORD00000250,PROD00000250,USER00000250,2023-02-06,2024-12-02,Medium,299.98,4,Changed mind,Returned,665,43,Female,City8,Credit Card,Next-Day,35.3,4,1.0,1,0.4706980465364357
ORD00000251,PROD00000251,USER00000251,2023-10-27,,Low,14.88,4,,Not Returned,,41,Male,City80,Credit Card,Standard,18.97,,,0,5.099462365591397
ORD00000252,PROD00000252,USER00000252,2024-01-03,2024-04-26,Low,80.88,3,Not as described,Returned,114,35,Female,City46,PayPal,Next-Day,46.78,3,1.0,1,1.7351632047477747
ORD00000253,PROD00000253,USER00000253,2024-04-24,2023-08-24,High,450.4,5,Changed mind,Returned,-244,42,Female,City25,Gift Card,Express,30.89,5,1.0,1,0.342917406749556
ORD00000254,PROD00000254,USER00000254,2024-12-09,2024-09-06,High,382.22,5,Changed mind,Returned,-94,51,Male,City1,Debit Card,Express,26.81,5,1.0,1,0.35071424833865306
ORD00000255,PROD00000255,USER00000255,2023-10-28,2023-10-21,High,485.32,4,Wrong item,Returned,-7,60,Female,City23,Credit Card,Express,6.08,4,1.0,1,0.050111266793043764
ORD00000256,PROD00000256,USER00000256,2024-08-27,,Low,80.4,4,,Not Returned,,50,Female,City79,Gift Card,Express,9.56,,,0,0.47562189054726367
ORD00000257,PROD00000257,USER00000257,2023-05-03,,Low,46.83,5,,Not Returned,,27,Male,City65,Debit Card,Standard,17.12,,,0,1.827888105915012
ORD00000258,PROD00000258,USER00000258,2024-07-24,,Medium,121.7,2,,Not Returned,,25,Male,City56,Credit Card,Express,30.07,,,0,0.4941659819227609
ORD00000259,PROD00000259,USER00000259,2023-10-20,,Low,35.8,2,,Not Returned,,65,Female,City22,PayPal,Express,9.85,,,0,0.5502793296089385
ORD00000260,PROD00000260,USER00000260,2023-01-29,2024-03-22,High,395.28,4,Defective,Returned,418,47,Male,City29,Credit Card,Express,6.27,4,1.0,1,0.06344869459623557
ORD00000261,PROD00000261,USER00000261,2024-10-21,2023-09-04,High,409.57,2,Defective,Returned,-413,36,Male,City97,Debit Card,Standard,29.37,2,1.0,1,0.14341870742486024
ORD00000262,PROD00000262,USER00000262,2023-05-13,2024-11-01,Low,48.49,2,Wrong item,Returned,538,27,Male,City77,Credit Card,Standard,48.7,2,1.0,1,2.008661579707156
ORD00000263,PROD00000263,USER00000263,2023-03-25,2024-04-11,High,365.3,4,Defective,Returned,383,70,Male,City60,Debit Card,Standard,25.2,4,1.0,1,0.27593758554612646
ORD00000264,PROD00000264,USER00000264,2023-05-22,,Medium,223.1,5,,Not Returned,,25,Female,City78,Gift Card,Express,48.21,,,0,1.0804571940833707
ORD00000265,PROD00000265,USER00000265,2023-12-03,,Medium,266.83,3,,Not Returned,,60,Male,City77,Gift Card,Next-Day,1.65,,,0,0.018551137428325152
ORD00000266,PROD00000266,USER00000266,2023-05-09,2024-02-15,High,333.67,5,Wrong item,Returned,282,61,Female,City19,PayPal,Express,40.16,5,1.0,1,0.6017921898882128
ORD00000267,PROD00000267,USER00000267,2024-07-19,2023-09-28,Medium,104.54,1,Changed mind,Returned,-295,33,Female,City23,Gift Card,Next-Day,10.73,1,1.0,1,0.1026401377463172
ORD00000268,PROD00000268,USER00000268,2023-12-21,,High,359.03,2,,Not Returned,,46,Male,City49,PayPal,Express,44.86,,,0,0.24989555190374066
ORD00000269,PROD00000269,USER00000269,2024-09-19,2024-04-28,High,385.95,4,Not as described,Returned,-144,58,Male,City8,Debit Card,Standard,12.61,4,1.0,1,0.13069050395128903
ORD00000270,PROD00000270,USER00000270,2023-12-21,2023-10-20,High,354.81,3,Defective,Returned,-62,64,Male,City24,Gift Card,Next-Day,29.05,3,1.0,1,0.2456244187029678
ORD00000271,PROD00000271,USER00000271,2024-09-25,2024-03-26,Medium,282.89,1,Defective,Returned,-183,21,Female,City85,Debit Card,Standard,47.82,1,1.0,1,0.1690409699883347
ORD00000272,PROD00000272,USER00000272,2024-06-02,2023-12-29,High,394.63,3,Not as described,Returned,-156,26,Female,City71,PayPal,Standard,1.41,3,1.0,1,0.01071890124927147
ORD00000273,PROD00000273,USER00000273,2024-10-23,,High,337.22,3,,Not Returned,,31,Female,City47,PayPal,Standard,6.54,,,0,0.05818160251467884
ORD00000274,PROD00000274,USER00000274,2024-01-19,2024-11-02,High,392.03,5,Defective,Returned,288,21,Male,City29,Debit Card,Standard,2.16,5,1.0,1,0.027548912073055636
ORD00000275,PROD00000275,USER00000275,2024-05-26,,Medium,210.46,3,,Not Returned,,26,Male,City26,Gift Card,Express,6.82,,,0,0.09721562292122019
ORD00000276,PROD00000276,USER00000276,2024-09-27,,High,394.61,4,,Not Returned,,18,Female,City95,Gift Card,Express,22.17,,,0,0.22472821266566992
ORD00000277,PROD00000277,USER00000277,2023-07-31,2024-01-26,Medium,182.75,5,Not as described,Returned,179,70,Male,City59,PayPal,Next-Day,18.41,5,1.0,1,0.5036935704514365
ORD00000278,PROD00000278,USER00000278,2023-06-06,2024-05-09,Medium,161.86,3,Defective,Returned,338,39,Male,City12,Credit Card,Next-Day,26.28,3,1.0,1,0.4870876065735821
ORD00000279,PROD00000279,USER00000279,2024-06-07,2023-07-08,High,418.05,5,Defective,Returned,-335,33,Female,City9,Gift Card,Standard,48.85,5,1.0,1,0.5842602559502451
ORD00000280,PROD00000280,USER00000280,2023-05-03,,Medium,124.04,2,,Not Returned,,58,Female,City26,PayPal,Next-Day,28.38,,,0,0.4575943244114801
ORD00000281,PROD00000281,USER00000281,2023-12-08,2023-07-11,Low,12.83,4,Defective,Returned,-150,40,Female,City69,Credit Card,Express,15.24,4,1.0,1,4.751363990646921
ORD00000282,PROD00000282,USER00000282,2024-11-25,2024-09-20,Medium,296.09,1,Wrong item,Returned,-66,54,Male,City84,Debit Card,Express,13.5,1,1.0,1,0.04559424499307643
ORD00000283,PROD00000283,USER00000283,2024-07-26,2023-07-03,High,411.49,2,Wrong item,Returned,-389,49,Male,City39,Gift Card,Standard,21.99,2,1.0,1,0.10687987557413302
ORD00000284,PROD00000284,USER00000284,2024-11-02,2023-06-01,High,389.91,2,Wrong item,Returned,-520,44,Male,City24,PayPal,Express,35.5,2,1.0,1,0.1820933035828781
ORD00000285,PROD00000285,USER00000285,2024-12-26,2023-09-01,Medium,119.65,3,Wrong item,Returned,-482,40,Male,City62,Gift Card,Next-Day,19.25,3,1.0,1,0.4826577517760134
ORD00000286,PROD00000286,USER00000286,2023-06-07,,High,362.72,3,,Not Returned,,49,Female,City37,Credit Card,Express,16.94,,,0,0.1401080723423026
ORD00000287,PROD00000287,USER00000287,2024-05-27,,Medium,257.04,5,,Not Returned,,69,Male,City76,Credit Card,Express,42.48,,,0,0.826330532212885
